,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,PTS_FHALF,PTS_SHALF,REG_PTS
1331,2019-01-17T00:00:00,2,0021800666,1610612766,CHA,Charlotte,21-23,20,43,20,31,0,0,0,0,0,0,0,0,0,0,114,0.44799999999999995,0.862,0.289,21,46,13,63,51,114
1332,2019-01-17T00:00:00,3,0021800667,1610612755,PHI,Philadelphia,30-16,28,26,32,34,0,0,0,0,0,0,0,0,0,0,120,0.529,0.909,0.529,38,51,16,54,66,120
1333,2019-01-17T00:00:00,3,0021800667,1610612754,IND,Indiana,29-15,25,23,23,25,0,0,0,0,0,0,0,0,0,0,96,0.402,0.75,0.31,23,40,12,48,48,96
1334,2019-01-17T00:00:00,4,0021800668,1610612756,PHX,Phoenix,11-35,20,29,29,31,0,0,0,0,0,0,0,0,0,0,109,0.429,0.778,0.3,18,46,16,49,60,109
1335,2019-01-17T00:00:00,4,0021800668,1610612761,TOR,Toronto,34-13,32,25,20,34,0,0,0,0,0,0,0,0,0,0,111,0.5,0.72,0.25,27,39,14,57,54,111
1336,2019-01-17T00:00:00,5,0021800669,1610612741,CHI,Chicago,10-35,30,17,26,32,0,0,0,0,0,0,0,0,0,0,105,0.473,0.636,0.35700000000000004,27,45,12,47,58,105
1337,2019-01-17T00:00:00,5,0021800669,1610612743,DEN,Denver,30-14,28,33,42,32,0,0,0,0,0,0,0,0,0,0,135,0.521,0.75,0.5,34,45,7,61,74,135
1338,2019-01-17T00:00:00,6,0021800670,1610612747,LAL,Los Angeles,25-21,27,40,28,27,16,0,0,0,0,0,0,0,0,0,138,0.505,0.905,0.475,37,63,23,67,71,122
1339,2019-01-17T00:00:00,6,0021800670,1610612760,OKC,Oklahoma City,26-18,39,24,33,26,6,0,0,0,0,0,0,0,0,0,128,0.39399999999999996,0.667,0.40700000000000003,31,44,15,63,65,122
1340,2019-01-18T00:00:00,1,0021800671,1610612763,MEM,Memphis,19-26,24,38,29,25,0,0,0,0,0,0,0,0,0,0,116,0.446,0.9,0.457,33,39,9,62,54,116
1341,2019-01-18T00:00:00,1,0021800671,1610612738,BOS,Boston,27-18,35,23,38,26,0,0,0,0,0,0,0,0,0,0,122,0.512,0.773,0.447,29,52,17,58,64,122
1342,2019-01-18T00:00:00,2,0021800672,1610612748,MIA,Miami,21-22,17,22,30,24,0,0,0,0,0,0,0,0,0,0,93,0.506,0.263,0.345,25,45,19,39,54,93
1343,2019-01-18T00:00:00,2,0021800672,1610612765,DET,Detroit,20-24,30,23,12,33,0,0,0,0,0,0,0,0,0,0,98,0.4270000000000001,0.833,0.39399999999999996,23,42,11,53,45,98
1344,2019-01-18T00:00:00,3,0021800673,1610612751,BKN,Brooklyn,24-23,25,29,32,31,0,0,0,0,0,0,0,0,0,0,117,0.45399999999999996,0.667,0.413,24,41,11,54,63,117
1345,2019-01-18T00:00:00,3,0021800673,1610612753,ORL,Orlando,19-26,32,35,28,20,0,0,0,0,0,0,0,0,0,0,115,0.5,0.7859999999999999,0.385,26,49,13,67,48,115
1346,2019-01-18T00:00:00,4,0021800674,1610612759,SAS,San Antonio,27-20,28,30,30,28,0,0,0,0,0,0,0,0,0,0,116,0.5,0.7929999999999999,0.45799999999999996,24,41,16,58,58,116
1347,2019-01-18T00:00:00,4,0021800674,1610612750,MIN,Minnesota,21-24,31,27,32,23,0,0,0,0,0,0,0,0,0,0,113,0.44,0.8420000000000001,0.26899999999999996,21,44,11,58,55,113
1348,2019-01-18T00:00:00,5,0021800675,1610612739,CLE,Cleveland,9-37,20,17,23,39,0,0,0,0,0,0,0,0,0,0,99,0.414,0.769,0.292,16,37,14,37,62,99
1349,2019-01-18T00:00:00,5,0021800675,1610612762,UTA,Utah,26-21,29,32,32,22,0,0,0,0,0,0,0,0,0,0,115,0.518,0.9329999999999999,0.35100000000000003,33,48,19,61,54,115
1350,2019-01-18T00:00:00,6,0021800676,1610612744,GSW,Golden State,32-14,28,24,29,31,0,0,0,0,0,0,0,0,0,0,112,0.488,0.7040000000000001,0.243,31,43,10,52,60,112
1351,2019-01-18T00:00:00,6,0021800676,1610612746,LAC,LA,24-21,25,26,21,22,0,0,0,0,0,0,0,0,0,0,94,0.365,0.8,0.16,11,52,18,51,43,94
1352,2019-01-18T00:00:00,7,0021800677,1610612740,NOP,New Orleans,21-25,29,29,28,26,0,0,0,0,0,0,0,0,0,0,112,0.488,0.815,0.32,23,41,12,58,54,112
1353,2019-01-18T00:00:00,7,0021800677,1610612757,POR,Portland,28-19,32,42,30,24,0,0,0,0,0,0,0,0,0,0,128,0.466,0.8079999999999999,0.324,30,53,6,74,54,128
1354,2019-01-19T00:00:00,1,0021800678,1610612760,OKC,Oklahoma City,27-18,33,26,29,29,0,0,0,0,0,0,0,0,0,0,117,0.441,0.885,0.387,20,45,10,59,58,117
1355,2019-01-19T00:00:00,1,0021800678,1610612755,PHI,Philadelphia,30-17,25,31,23,36,0,0,0,0,0,0,0,0,0,0,115,0.469,0.718,0.344,28,47,17,56,59,115
1356,2019-01-19T00:00:00,2,0021800679,1610612756,PHX,Phoenix,11-36,26,34,26,29,0,0,0,0,0,0,0,0,0,0,115,0.44799999999999995,0.7879999999999999,0.33299999999999996,21,26,7,60,55,115
1357,2019-01-19T00:00:00,2,0021800679,1610612766,CHA,Charlotte,22-23,39,32,38,26,0,0,0,0,0,0,0,0,0,0,135,0.545,0.852,0.47100000000000003,31,53,16,71,64,135
1358,2019-01-19T00:00:00,3,0021800680,1610612758,SAC,Sacramento,24-22,26,25,23,29,0,0,0,0,0,0,0,0,0,0,103,0.449,0.722,0.4,30,39,11,51,52,103
1359,2019-01-19T00:00:00,3,0021800680,1610612765,DET,Detroit,20-25,30,27,25,19,0,0,0,0,0,0,0,0,0,0,101,0.439,0.76,0.345,21,46,14,57,44,101
1360,2019-01-19T00:00:00,4,0021800681,1610612742,DAL,Dallas,20-25,23,19,27,30,0,0,0,0,0,0,0,0,0,0,99,0.42,0.8,0.243,21,44,13,42,57,99
1361,2019-01-19T00:00:00,4,0021800681,1610612754,IND,Indiana,30-15,24,34,26,27,0,0,0,0,0,0,0,0,0,0,111,0.494,0.792,0.33299999999999996,23,45,11,58,53,111
1362,2019-01-19T00:00:00,5,0021800682,1610612749,MIL,Milwaukee,33-12,33,26,28,31,0,0,0,0,0,0,0,0,0,0,118,0.5529999999999999,0.8,0.4,22,46,13,59,59,118
1363,2019-01-19T00:00:00,5,0021800682,1610612753,ORL,Orlando,19-27,24,22,36,26,0,0,0,0,0,0,0,0,0,0,108,0.473,0.667,0.43799999999999994,31,32,8,46,62,108
1364,2019-01-19T00:00:00,6,0021800683,1610612738,BOS,Boston,28-18,28,32,23,30,0,0,0,0,0,0,0,0,0,0,113,0.44299999999999995,0.92,0.375,19,43,15,60,53,113
1365,2019-01-19T00:00:00,6,0021800683,1610612737,ATL,Atlanta,14-31,36,31,22,16,0,0,0,0,0,0,0,0,0,0,105,0.435,0.929,0.293,28,49,20,67,38,105
1366,2019-01-19T00:00:00,7,0021800684,1610612763,MEM,Memphis,19-27,19,29,14,28,0,0,0,0,0,0,0,0,0,0,90,0.425,0.8,0.345,21,42,24,48,42,90
1367,2019-01-19T00:00:00,7,0021800684,1610612761,TOR,Toronto,35-13,23,32,45,19,0,0,0,0,0,0,0,0,0,0,119,0.489,0.875,0.47200000000000003,31,37,10,55,64,119
1368,2019-01-19T00:00:00,8,0021800685,1610612748,MIA,Miami,22-22,31,24,28,34,0,0,0,0,0,0,0,0,0,0,117,0.57,0.609,0.406,27,46,17,55,62,117
1369,2019-01-19T00:00:00,8,0021800685,1610612741,CHI,Chicago,10-36,30,27,19,27,0,0,0,0,0,0,0,0,0,0,103,0.39299999999999996,0.8079999999999999,0.444,19,43,13,57,46,103
1370,2019-01-19T00:00:00,9,0021800686,1610612747,LAL,Los Angeles,25-22,39,25,22,34,14,0,0,0,0,0,0,0,0,0,134,0.521,0.8,0.27,27,56,15,64,70,120
1371,2019-01-19T00:00:00,9,0021800686,1610612745,HOU,Houston,26-19,26,20,36,38,18,0,0,0,0,0,0,0,0,0,138,0.42,0.8059999999999999,0.368,23,39,12,46,92,120
1372,2019-01-19T00:00:00,10,0021800687,1610612739,CLE,Cleveland,9-38,25,21,30,26,0,0,0,0,0,0,0,0,0,0,102,0.486,0.846,0.345,20,28,12,46,56,102
1373,2019-01-19T00:00:00,10,0021800687,1610612743,DEN,Denver,31-14,37,33,31,23,0,0,0,0,0,0,0,0,0,0,124,0.562,0.818,0.405,33,43,11,70,54,124
1374,2019-01-20T00:00:00,1,0021800688,1610612766,CHA,Charlotte,22-24,26,15,30,24,0,0,0,0,0,0,0,0,0,0,95,0.402,0.68,0.34299999999999997,20,44,16,41,54,95
1375,2019-01-20T00:00:00,1,0021800688,1610612754,IND,Indiana,31-15,34,22,27,37,0,0,0,0,0,0,0,0,0,0,120,0.47,1.0,0.519,34,51,8,56,64,120
1376,2019-01-20T00:00:00,2,0021800689,1610612756,PHX,Phoenix,11-37,31,36,29,18,0,0,0,0,0,0,0,0,0,0,114,0.465,0.688,0.308,22,38,15,67,47,114
1377,2019-01-20T00:00:00,2,0021800689,1610612750,MIN,Minnesota,22-24,29,35,27,25,0,0,0,0,0,0,0,0,0,0,116,0.429,0.8,0.25,22,45,15,64,52,116
1378,2019-01-20T00:00:00,3,0021800690,1610612746,LAC,LA,25-21,38,22,20,23,0,0,0,0,0,0,0,0,0,0,103,0.45899999999999996,0.583,0.524,23,41,11,60,43,103
1379,2019-01-20T00:00:00,3,0021800690,1610612759,SAS,San Antonio,27-21,26,27,20,22,0,0,0,0,0,0,0,0,0,0,95,0.46399999999999997,0.529,0.42100000000000004,21,51,18,53,42,95
1380,2019-01-21T00:00:00,1,0021800691,1610612760,OKC,Oklahoma City,28-18,34,33,36,24,0,0,0,0,0,0,0,0,0,0,127,0.542,0.815,0.517,26,49,18,67,60,127
1381,2019-01-21T00:00:00,1,0021800691,1610612752,NYK,New York,10-35,16,31,35,27,0,0,0,0,0,0,0,0,0,0,109,0.44799999999999995,0.75,0.304,25,36,12,47,62,109
1382,2019-01-21T00:00:00,2,0021800692,1610612741,CHI,Chicago,11-36,31,17,28,28,0,0,0,0,0,0,0,0,0,0,104,0.474,0.773,0.5,24,50,18,48,56,104
1383,2019-01-21T00:00:00,2,0021800692,1610612739,CLE,Cleveland,9-39,18,24,25,21,0,0,0,0,0,0,0,0,0,0,88,0.35600000000000004,0.69,0.222,16,38,14,42,46,88
1384,2019-01-21T00:00:00,3,0021800693,1610612765,DET,Detroit,20-26,17,17,30,23,0,0,0,0,0,0,0,0,0,0,87,0.40299999999999997,0.778,0.324,22,40,17,34,53,87
1385,2019-01-21T00:00:00,3,0021800693,1610612764,WAS,Washington,20-26,29,21,31,20,0,0,0,0,0,0,0,0,0,0,101,0.456,0.778,0.348,24,45,13,50,51,101
1386,2019-01-21T00:00:00,4,0021800694,1610612742,DAL,Dallas,20-26,26,33,25,22,0,0,0,0,0,0,0,0,0,0,106,0.414,0.588,0.35,24,48,11,59,47,106
1387,2019-01-21T00:00:00,4,0021800694,1610612749,MIL,Milwaukee,34-12,35,22,35,24,0,0,0,0,0,0,0,0,0,0,116,0.462,0.909,0.375,21,51,14,57,59,116
1388,2019-01-21T00:00:00,5,0021800695,1610612753,ORL,Orlando,20-27,28,32,31,31,0,0,0,0,0,0,0,0,0,0,122,0.505,0.905,0.379,29,45,11,60,62,122
1389,2019-01-21T00:00:00,5,0021800695,1610612737,ATL,Atlanta,14-32,31,26,21,25,0,0,0,0,0,0,0,0,0,0,103,0.45299999999999996,0.696,0.3,23,44,13,57,46,103
1390,2019-01-21T00:00:00,6,0021800696,1610612758,SAC,Sacramento,24-23,23,37,25,9,0,0,0,0,0,0,0,0,0,0,94,0.419,0.545,0.4,26,37,14,60,34,94
1391,2019-01-21T00:00:00,6,0021800696,1610612751,BKN,Brooklyn,25-23,29,26,38,30,0,0,0,0,0,0,0,0,0,0,123,0.5,0.833,0.371,25,56,16,55,68,123
1392,2019-01-21T00:00:00,7,0021800697,1610612740,NOP,New Orleans,22-25,21,33,28,23,0,0,0,0,0,0,0,0,0,0,105,0.527,0.6920000000000001,0.34600000000000003,19,50,19,54,51,105
1393,2019-01-21T00:00:00,7,0021800697,1610612763,MEM,Memphis,19-28,28,22,18,17,0,0,0,0,0,0,0,0,0,0,85,0.375,0.588,0.257,21,35,11,50,35,85
1394,2019-01-21T00:00:00,8,0021800698,1610612748,MIA,Miami,22-23,23,27,18,31,0,0,0,0,0,0,0,0,0,0,99,0.419,0.889,0.314,25,38,19,50,49,99
1395,2019-01-21T00:00:00,8,0021800698,1610612738,BOS,Boston,29-18,33,17,37,20,0,0,0,0,0,0,0,0,0,0,107,0.494,0.9,0.4,26,36,19,50,57,107
1396,2019-01-21T00:00:00,9,0021800699,1610612745,HOU,Houston,26-20,26,24,13,30,0,0,0,0,0,0,0,0,0,0,93,0.36,0.769,0.262,14,38,12,50,43,93
1397,2019-01-21T00:00:00,9,0021800699,1610612755,PHI,Philadelphia,31-17,30,35,29,27,0,0,0,0,0,0,0,0,0,0,121,0.489,0.818,0.348,21,55,13,65,56,121
1398,2019-01-21T00:00:00,10,0021800700,1610612757,POR,Portland,29-19,29,15,39,26,0,0,0,0,0,0,0,0,0,0,109,0.5,0.733,0.444,30,44,8,44,65,109
1399,2019-01-21T00:00:00,10,0021800700,1610612762,UTA,Utah,26-22,28,23,28,25,0,0,0,0,0,0,0,0,0,0,104,0.396,0.8059999999999999,0.212,21,48,15,51,53,104
1400,2019-01-21T00:00:00,11,0021800701,1610612744,GSW,Golden State,33-14,29,36,45,20,0,0,0,0,0,0,0,0,0,0,130,0.51,0.737,0.4320000000000001,41,50,10,65,65,130
1401,2019-01-21T00:00:00,11,0021800701,1610612747,LAL,Los Angeles,25-23,24,31,25,31,0,0,0,0,0,0,0,0,0,0,111,0.5,0.579,0.25,20,42,14,55,56,111
1402,2019-01-22T00:00:00,1,0021800702,1610612758,SAC,Sacramento,24-24,34,22,22,27,0,0,0,0,0,0,0,0,0,0,105,0.451,0.727,0.33299999999999996,29,43,14,56,49,105
1403,2019-01-22T00:00:00,1,0021800702,1610612761,TOR,Toronto,36-13,29,31,28,32,0,0,0,0,0,0,0,0,0,0,120,0.44,0.6859999999999999,0.4,25,46,16,60,60,120
1404,2019-01-22T00:00:00,2,0021800703,1610612757,POR,Portland,29-20,25,30,32,27,0,0,0,0,0,0,0,0,0,0,114,0.45299999999999996,0.818,0.278,21,52,19,55,59,114
1405,2019-01-22T00:00:00,2,0021800703,1610612760,OKC,Oklahoma City,29-18,25,37,31,30,0,0,0,0,0,0,0,0,0,0,123,0.506,0.7879999999999999,0.478,26,37,10,62,61,123
1406,2019-01-22T00:00:00,3,0021800704,1610612746,LAC,LA,25-22,29,27,17,25,0,0,0,0,0,0,0,0,0,0,98,0.363,0.759,0.278,19,41,7,56,42,98
1407,2019-01-22T00:00:00,3,0021800704,1610612742,DAL,Dallas,21-26,26,32,20,28,0,0,0,0,0,0,0,0,0,0,106,0.469,0.69,0.294,21,48,11,58,48,106
1408,2019-01-22T00:00:00,4,0021800705,1610612750,MIN,Minnesota,23-24,32,32,29,25,0,0,0,0,0,0,0,0,0,0,118,0.4370000000000001,0.684,0.35700000000000004,30,64,14,64,54,118
1409,2019-01-22T00:00:00,4,0021800705,1610612756,PHX,Phoenix,11-38,27,22,22,20,0,0,0,0,0,0,0,0,0,0,91,0.425,0.556,0.20600000000000002,23,34,13,49,42,91
1410,2019-01-23T00:00:00,1,0021800706,1610612761,TOR,Toronto,36-14,16,31,28,31,0,0,0,0,0,0,0,0,0,0,106,0.413,0.7829999999999999,0.308,28,45,9,47,59,106
1411,2019-01-23T00:00:00,1,0021800706,1610612754,IND,Indiana,32-15,24,35,25,26,0,0,0,0,0,0,0,0,0,0,110,0.435,0.84,0.34600000000000003,27,48,6,59,51,110
1412,2019-01-23T00:00:00,2,0021800707,1610612739,CLE,Cleveland,9-40,30,20,30,23,0,0,0,0,0,0,0,0,0,0,103,0.4370000000000001,0.7,0.433,20,44,20,50,53,103
1413,2019-01-23T00:00:00,2,0021800707,1610612738,BOS,Boston,30-18,27,38,27,31,0,0,0,0,0,0,0,0,0,0,123,0.523,0.9129999999999999,0.48,25,43,14,65,58,123
1414,2019-01-23T00:00:00,3,0021800708,1610612753,ORL,Orlando,20-28,25,31,30,24,0,0,0,0,0,0,0,0,0,0,110,0.4270000000000001,0.821,0.324,22,42,13,56,54,110
1415,2019-01-23T00:00:00,3,0021800708,1610612751,BKN,Brooklyn,26-23,26,30,33,25,0,0,0,0,0,0,0,0,0,0,114,0.478,0.7829999999999999,0.313,20,45,16,56,58,114
1416,2019-01-23T00:00:00,4,0021800709,1610612746,LAC,LA,26-22,27,27,23,34,0,0,0,0,0,0,0,0,0,0,111,0.529,0.667,0.318,23,41,7,54,57,111
1417,2019-01-23T00:00:00,4,0021800709,1610612748,MIA,Miami,22-24,31,23,18,27,0,0,0,0,0,0,0,0,0,0,99,0.47,0.591,0.28600000000000003,23,40,14,54,45,99
1418,2019-01-23T00:00:00,5,0021800710,1610612745,HOU,Houston,27-20,28,30,30,26,0,0,0,0,0,0,0,0,0,0,114,0.41100000000000003,0.763,0.25,10,44,12,58,56,114
1419,2019-01-23T00:00:00,5,0021800710,1610612752,NYK,New York,10-36,31,32,15,32,0,0,0,0,0,0,0,0,0,0,110,0.457,0.833,0.3670000000000001,15,48,18,63,47,110
1420,2019-01-23T00:00:00,6,0021800711,1610612759,SAS,San Antonio,27-22,35,29,32,24,0,0,0,0,0,0,0,0,0,0,120,0.573,0.867,0.48100000000000004,24,36,15,64,56,120
1421,2019-01-23T00:00:00,6,0021800711,1610612755,PHI,Philadelphia,32-17,34,33,29,26,0,0,0,0,0,0,0,0,0,0,122,0.505,0.7859999999999999,0.47200000000000003,35,42,11,67,55,122
1422,2019-01-23T00:00:00,7,0021800712,1610612737,ATL,Atlanta,15-32,42,24,32,23,0,0,0,0,0,0,0,0,0,0,121,0.5,0.762,0.375,31,51,17,66,55,121
1423,2019-01-23T00:00:00,7,0021800712,1610612741,CHI,Chicago,11-37,25,35,23,18,0,0,0,0,0,0,0,0,0,0,101,0.44299999999999995,0.852,0.308,20,37,15,60,41,101
1424,2019-01-23T00:00:00,8,0021800713,1610612766,CHA,Charlotte,23-24,23,35,28,32,0,0,0,0,0,0,0,0,0,0,118,0.532,0.774,0.4,23,37,9,58,60,118
1425,2019-01-23T00:00:00,8,0021800713,1610612763,MEM,Memphis,19-29,22,32,22,31,0,0,0,0,0,0,0,0,0,0,107,0.469,0.917,0.29,25,38,10,54,53,107
1426,2019-01-23T00:00:00,9,0021800714,1610612765,DET,Detroit,21-26,31,26,22,19,0,0,0,0,0,0,0,0,0,0,98,0.40399999999999997,0.684,0.33299999999999996,24,49,9,57,41,98
1427,2019-01-23T00:00:00,9,0021800714,1610612740,NOP,New Orleans,22-26,28,19,23,24,0,0,0,0,0,0,0,0,0,0,94,0.462,0.444,0.273,20,49,12,47,47,94
1428,2019-01-23T00:00:00,10,0021800715,1610612743,DEN,Denver,31-15,24,34,22,28,0,0,0,0,0,0,0,0,0,0,108,0.47700000000000004,0.8,0.29600000000000004,20,50,14,58,50,108
1429,2019-01-23T00:00:00,10,0021800715,1610612762,UTA,Utah,27-22,30,35,23,26,0,0,0,0,0,0,0,0,0,0,114,0.4320000000000001,0.7040000000000001,0.413,28,40,13,65,49,114
1430,2019-01-24T00:00:00,1,0021800716,1610612744,GSW,Golden State,34-14,37,30,37,22,0,0,0,0,0,0,0,0,0,0,126,0.568,0.905,0.35,34,50,15,67,59,126
1431,2019-01-24T00:00:00,1,0021800716,1610612764,WAS,Washington,20-27,28,31,33,26,0,0,0,0,0,0,0,0,0,0,118,0.46299999999999997,0.7140000000000001,0.35700000000000004,29,36,10,59,59,118
1432,2019-01-24T00:00:00,2,0021800717,1610612740,NOP,New Orleans,22-27,28,25,29,34,0,0,0,0,0,0,0,0,0,0,116,0.485,0.667,0.278,34,42,12,53,63,116
1433,2019-01-24T00:00:00,2,0021800717,1610612760,OKC,Oklahoma City,30-18,28,37,33,24,0,0,0,0,0,0,0,0,0,0,122,0.495,0.5,0.43799999999999994,33,57,14,65,57,122
1434,2019-01-24T00:00:00,3,0021800718,1610612757,POR,Portland,30-20,30,26,32,32,0,0,0,0,0,0,0,0,0,0,120,0.46799999999999997,1.0,0.462,25,53,16,56,64,120
1435,2019-01-24T00:00:00,3,0021800718,1610612756,PHX,Phoenix,11-39,31,21,24,30,0,0,0,0,0,0,0,0,0,0,106,0.409,0.778,0.342,19,39,16,52,54,106
1436,2019-01-24T00:00:00,4,0021800719,1610612750,MIN,Minnesota,24-24,28,30,26,36,0,0,0,0,0,0,0,0,0,0,120,0.431,0.88,0.303,24,55,12,58,62,120
1437,2019-01-24T00:00:00,4,0021800719,1610612747,LAL,Los Angeles,25-24,29,32,21,23,0,0,0,0,0,0,0,0,0,0,105,0.506,0.643,0.28600000000000003,28,39,19,61,44,105
1438,2019-01-25T00:00:00,1,0021800720,1610612764,WAS,Washington,21-27,24,26,25,20,0,0,0,0,0,0,0,0,0,0,95,0.44299999999999995,0.833,0.556,26,38,12,50,45,95
1439,2019-01-25T00:00:00,1,0021800720,1610612753,ORL,Orlando,20-29,21,17,31,22,0,0,0,0,0,0,0,0,0,0,91,0.452,0.667,0.212,24,52,16,38,53,91
1440,2019-01-25T00:00:00,2,0021800721,1610612752,NYK,New York,10-37,37,23,22,17,0,0,0,0,0,0,0,0,0,0,99,0.425,0.654,0.258,17,33,8,60,39,99
1441,2019-01-25T00:00:00,2,0021800721,1610612751,BKN,Brooklyn,27-23,30,30,27,22,0,0,0,0,0,0,0,0,0,0,109,0.405,0.6809999999999999,0.273,19,60,19,60,49,109
1442,2019-01-25T00:00:00,3,0021800722,1610612748,MIA,Miami,23-24,27,21,32,20,0,0,0,0,0,0,0,0,0,0,100,0.46799999999999997,0.68,0.391,19,47,14,48,52,100
1443,2019-01-25T00:00:00,3,0021800722,1610612739,CLE,Cleveland,9-41,23,30,17,24,0,0,0,0,0,0,0,0,0,0,94,0.435,0.769,0.33299999999999996,23,42,13,53,41,94
1444,2019-01-25T00:00:00,4,0021800723,1610612746,LAC,LA,27-22,27,25,28,26,0,0,0,0,0,0,0,0,0,0,106,0.46299999999999997,0.759,0.381,27,50,16,52,54,106
1445,2019-01-25T00:00:00,4,0021800723,1610612741,CHI,Chicago,11-38,20,36,26,19,0,0,0,0,0,0,0,0,0,0,101,0.392,0.917,0.28600000000000003,20,49,8,56,45,101
1446,2019-01-25T00:00:00,5,0021800724,1610612761,TOR,Toronto,36-15,20,41,28,30,0,0,0,0,0,0,0,0,0,0,119,0.484,0.9440000000000001,0.389,27,47,19,61,58,119
1447,2019-01-25T00:00:00,5,0021800724,1610612745,HOU,Houston,28-20,33,37,26,25,0,0,0,0,0,0,0,0,0,0,121,0.451,0.879,0.217,17,40,12,70,51,121
1448,2019-01-25T00:00:00,6,0021800725,1610612758,SAC,Sacramento,25-24,24,24,29,22,0,0,0,0,0,0,0,0,0,0,99,0.40700000000000003,0.765,0.364,23,49,17,48,51,99
1449,2019-01-25T00:00:00,6,0021800725,1610612763,MEM,Memphis,19-30,23,19,29,25,0,0,0,0,0,0,0,0,0,0,96,0.425,0.815,0.3,22,44,16,42,54,96
1450,2019-01-25T00:00:00,7,0021800726,1610612765,DET,Detroit,21-27,28,26,31,16,0,0,0,0,0,0,0,0,0,0,101,0.41200000000000003,0.76,0.316,22,46,12,54,47,101
1451,2019-01-25T00:00:00,7,0021800726,1610612742,DAL,Dallas,22-26,23,39,26,18,0,0,0,0,0,0,0,0,0,0,106,0.457,0.6,0.389,24,43,9,62,44,106
1452,2019-01-25T00:00:00,8,0021800727,1610612766,CHA,Charlotte,23-25,27,27,33,12,0,0,0,0,0,0,0,0,0,0,99,0.4,0.68,0.256,20,53,17,54,45,99
1453,2019-01-25T00:00:00,8,0021800727,1610612749,MIL,Milwaukee,35-12,22,30,24,32,0,0,0,0,0,0,0,0,0,0,108,0.461,0.87,0.19399999999999998,17,46,11,52,56,108
1454,2019-01-25T00:00:00,9,0021800728,1610612756,PHX,Phoenix,11-40,32,23,26,14,0,0,0,0,0,0,0,0,0,0,95,0.42100000000000004,0.9229999999999999,0.233,20,35,15,55,40,95
1455,2019-01-25T00:00:00,9,0021800728,1610612743,DEN,Denver,32-15,37,33,28,34,0,0,0,0,0,0,0,0,0,0,132,0.5,0.7929999999999999,0.41700000000000004,26,57,12,70,62,132
1456,2019-01-25T00:00:00,10,0021800729,1610612750,MIN,Minnesota,24-25,24,21,24,33,0,0,0,0,0,0,0,0,0,0,102,0.42200000000000004,0.857,0.308,20,50,14,45,57,102
1457,2019-01-25T00:00:00,10,0021800729,1610612762,UTA,Utah,28-22,31,21,38,16,0,0,0,0,0,0,0,0,0,0,106,0.39399999999999996,0.76,0.325,25,47,11,52,54,106
1458,2019-01-26T00:00:00,1,0021800730,1610612759,SAS,San Antonio,28-22,28,32,36,30,0,0,0,0,0,0,0,0,0,0,126,0.516,0.84,0.45799999999999996,30,51,9,60,66,126
1459,2019-01-26T00:00:00,1,0021800730,1610612740,NOP,New Orleans,22-28,27,30,28,29,0,0,0,0,0,0,0,0,0,0,114,0.469,0.708,0.259,26,41,8,57,57,114
1460,2019-01-26T00:00:00,2,0021800731,1610612754,IND,Indiana,32-16,19,23,27,34,0,0,0,0,0,0,0,0,0,0,103,0.4320000000000001,0.833,0.33299999999999996,20,40,17,42,61,103
1461,2019-01-26T00:00:00,2,0021800731,1610612763,MEM,Memphis,20-30,24,29,25,28,0,0,0,0,0,0,0,0,0,0,106,0.488,0.679,0.321,29,36,12,53,53,106
1462,2019-01-26T00:00:00,3,0021800732,1610612744,GSW,Golden State,35-14,29,32,29,25,0,0,0,0,0,0,0,0,0,0,115,0.446,0.853,0.364,25,53,14,61,54,115
1463,2019-01-26T00:00:00,3,0021800732,1610612738,BOS,Boston,30-19,26,33,25,27,0,0,0,0,0,0,0,0,0,0,111,0.414,0.9329999999999999,0.375,23,49,14,59,52,111
1464,2019-01-26T00:00:00,4,0021800733,1610612755,PHI,Philadelphia,32-18,37,31,28,14,0,0,0,0,0,0,0,0,0,0,110,0.418,0.741,0.389,29,41,12,68,42,110
1465,2019-01-26T00:00:00,4,0021800733,1610612743,DEN,Denver,33-15,41,36,30,19,0,0,0,0,0,0,0,0,0,0,126,0.511,0.759,0.33299999999999996,27,51,10,77,49,126
1466,2019-01-26T00:00:00,5,0021800734,1610612737,ATL,Atlanta,15-33,30,34,26,21,0,0,0,0,0,0,0,0,0,0,111,0.457,0.75,0.364,24,36,10,64,47,111
1467,2019-01-26T00:00:00,5,0021800734,1610612757,POR,Portland,31-20,40,23,30,27,0,0,0,0,0,0,0,0,0,0,120,0.5,0.9,0.3670000000000001,26,47,18,63,57,120
1468,2019-01-27T00:00:00,1,0021800735,1610612739,CLE,Cleveland,10-41,27,24,28,25,0,0,0,0,0,0,0,0,0,0,104,0.424,0.867,0.382,26,52,8,51,53,104
1469,2019-01-27T00:00:00,1,0021800735,1610612741,CHI,Chicago,11-39,29,24,26,22,0,0,0,0,0,0,0,0,0,0,101,0.44299999999999995,0.8240000000000001,0.34600000000000003,22,47,10,53,48,101
